pktTotalSize,pktMeanSize,pktVarSize,pktMinSize,serviceType,windowTotal,windowMean,windowVar,windowMin,windowMax,numberOfRstFlag,numberOfPshFlag,numberOfKeepAlive,numberOfSyncFlood,LABEL
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
1507,188.375,267.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
1525,190.625,271.5,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
1507,188.375,267.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
1525,190.625,271.5,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2108,263.5,417.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
1512,189.0,268.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
1525,190.625,271.5,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3620,452.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3628,453.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3628,453.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3628,453.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
1512,189.0,268.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
1512,189.0,268.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3628,453.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3628,453.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3620,452.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3628,453.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3620,452.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3436,429.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3428,428.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3436,429.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3436,429.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3428,428.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3428,428.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3628,453.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3428,428.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
1512,189.0,268.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
1512,189.0,268.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3628,453.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3620,452.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3628,453.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3436,429.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3620,452.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3428,428.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3628,453.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3436,429.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3628,453.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3428,428.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3436,429.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3620,452.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
2187,273.375,437.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3436,429.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3428,428.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3428,428.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3612,451.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3420,427.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3620,452.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3428,428.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
1507,188.375,267.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
1525,190.625,271.5,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
1512,189.0,268.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3428,428.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3428,428.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3628,453.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3612,451.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3428,428.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3628,453.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3620,452.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3628,453.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3428,428.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3428,428.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3428,428.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3448,431.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3628,453.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3428,428.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3428,428.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3436,429.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3620,452.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3436,429.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3428,428.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3620,452.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3436,429.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3428,428.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3628,453.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3436,429.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3436,429.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3620,452.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3428,428.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3428,428.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3436,429.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3436,429.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3436,429.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3436,429.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3436,429.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3428,428.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3436,429.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
1507,188.375,267.0,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
1525,190.625,271.5,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3620,452.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3628,453.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
1519,189.875,264.0,40,443,517690,64711.25,676.25,64125,65535,0,3,0,0,TunnelBear
1512,189.0,268.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3628,453.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
1512,189.0,268.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3428,428.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3436,429.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3428,428.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3628,453.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3436,429.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3628,453.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3620,452.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3620,452.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3628,453.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3465,433.125,420.25,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3465,433.125,420.25,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
